artist_id,artist_name,main_genre
315909,Pete Johnson,Jazz
316269,Jennifer Holliday,Pop/Rock
316340,Luiz Gonzaga,Latin
316611,Marvelous 3,Pop/Rock
316834,Marvin Gaye,R&B;
317093,Nat King Cole,Jazz
317108,Jeffrey Osborne,R&B;
317129,Charlie Parr,Folk
317417,Quicksilver Messenger Service,Pop/Rock
317545,NOFX,Pop/Rock
317571,Jennifer Love Hewitt,Pop/Rock
317865,Jennifer Lopez,Pop/Rock
318085,Panic! At the Disco,Pop/Rock
318882,Jason Aldean,Country
318966,Martin Gore,Pop/Rock
319021,Jellyfish,Pop/Rock
319347,R. Kelly,R&B;
319425,Digitalism,Unknown
319846,Jens Lekman,Pop/Rock
319945,Peter Criss,Pop/Rock
319956,Company,Pop/Rock
320426,Tsunami Bomb,Pop/Rock
320442,Racer X,Pop/Rock
320470,Lumidee,R&B;
320761,Ricky Skaggs,Country
320845,Peter Frampton,Pop/Rock
321126,Secret Weapon,R&B;
321321,Lulu,Pop/Rock
321944,Matt Redman,Religious
322027,Nelson Riddle,Easy Listening
322279,Pete Steele,Folk
322339,Peter Rowan,Country
322365,Jem,Pop/Rock
322642,Jello Biafra,Comedy/Spoken
322765,Jermaine Stewart,R&B;
323194,Jerry Cantrell,Pop/Rock
323641,Matchbook Romance,Pop/Rock
324646,Ned's Atomic Dustbin,Pop/Rock
324819,Jeri Southern,Vocal
324854,Jermaine Jackson,R&B;
325357,Arctic Monkeys,Pop/Rock
325401,Petula Clark,Pop/Rock
325443,Petra,Religious
325459,R.E.M.,Pop/Rock
325727,Jenni Rivera,Latin
326096,Jerry Byrd,Country
326249,Radiohead,Pop/Rock
326540,Rafael Cortijo,Unknown
327130,Jerry Douglas,Country
327735,REO Speedwagon,Pop/Rock
327765,John Barry,Stage & Screen
328014,Peter Tosh,Reggae
328201,She Wants Revenge,Pop/Rock
328288,Jerry Garcia,Pop/Rock
328352,The New Christy Minstrels,Folk
328824,Rahsaan Patterson,R&B;
328956,Matt Bianco,Pop/Rock
329232,New Found Glory,Pop/Rock
329313,Richard Harris,Unknown
329468,Jerry Butler,R&B;
329542,Jonathan Coulton,Pop/Rock
329883,RX Bandits,Pop/Rock
329978,Eluveitie,Pop/Rock
330061,Rage,Pop/Rock
330453,Ralph Tresvant,R&B;
330575,Neil Sedaka,Pop/Rock
330601,Pharoah Sanders,Jazz
330634,Jerry Goldsmith,Stage & Screen
330967,The New Lost City Ramblers,Folk
331323,10 Years,Pop/Rock
331400,Ronnie Dunn,Country
331473,Ronnie Laws,Jazz
331666,Jesse Cook,New Age
332141,Jerry Lee Lewis,Pop/Rock
332257,Neneh Cherry,Pop/Rock
332536,Ronnie Foster,Jazz
332641,Nic Jones,Folk
332852,Ronnie Hawkins,Pop/Rock
333175,Jesse Belvin,R&B;
333181,Ronnie Self,Pop/Rock
333447,Phyllis Hyman,R&B;
333464,Phish,Pop/Rock
333539,Jim Brickman,New Age
333573,Randy Crawford,R&B;
333634,Phil Ochs,Folk
333643,Maurice Jarre,Stage & Screen
333648,Rammstein,Pop/Rock
333766,New Model Army,Pop/Rock
333903,New Musik,Pop/Rock
334041,Mark Wills,Country
334054,Marmalade,Pop/Rock
334101,Max Romeo,Reggae
334193,New Order,Pop/Rock
334216,Hollywood Undead,Pop/Rock
334243,Phil Ramone,Pop/Rock
334644,Jerry Reed,Country
334740,Ronnie Milsap,Country
334770,Ramsey Lewis,Jazz
334829,Jim & Jesse,Country
335302,Mayhem,Pop/Rock
335431,Nicholas Payton,Jazz
335747,Rancid,Pop/Rock
335937,Los Corraleros de Majagual,Latin
336783,Nick Drake,Pop/Rock
337015,Ralph Burns,Jazz
337119,Phil Collins,Pop/Rock
337271,Jessi Colter,Country
337404,Jerry Rivera,Latin
337631,Rory Gallagher,Blues
337856,Mother Maybelle Carter,Country
338179,The Rance Allen Group,Religious
338287,Pieces of a Dream,Jazz
338593,CÃ©u,Latin
338887,Jerry Vale,Vocal
339490,Rare Earth,Pop/Rock
339577,Meat Puppets,Pop/Rock
339624,Meat Loaf,Pop/Rock
339905,Jesse Winchester,Pop/Rock
340152,Ratt,Pop/Rock
340364,Philip Bailey,R&B;
340446,McBride & the Ride,Country
340527,Raul Malo,Country
341137,Roy Buchanan,Blues
341422,Ray Barretto,Latin
341652,Roy Clark,Country
341672,No Doubt,Pop/Rock
342004,Phil Vassar,Country
342691,Pilot,Pop/Rock
342768,Roscoe Holcomb,Folk
342833,Mel Brooks,Comedy/Spoken
343215,Rose Royce,R&B;
343396,Roy Brown,R&B;
343455,Pinback,Pop/Rock
343930,The Jesus and Mary Chain,Pop/Rock
343940,Ray Brown,Jazz
343954,Mercyful Fate,Pop/Rock
344037,No Use for a Name,Pop/Rock
344275,Mel TormÃ©,Vocal
344332,Jim Ed Brown,Country
344609,Jesus Jones,Pop/Rock
344729,Rich Mullins,Religious
345168,Roy Ayers,Jazz
345227,Nikki Jean,Pop/Rock
345355,Melissa Etheridge,Pop/Rock
345426,Roy Hargrove,Jazz
345427,Roy Harper,Pop/Rock
345708,Pink Martini,Pop/Rock
345734,Rosemary Clooney,Vocal
346336,Pink Floyd,Pop/Rock
346637,Roy Eldridge,Jazz
346684,Richard Hawley,Pop/Rock
346806,Jet,Pop/Rock
347148,Night Ranger,Pop/Rock
347151,Jewel,Pop/Rock
347451,Plumb,Pop/Rock
347639,Jimmie Vaughan,Pop/Rock
347741,Rebecca Lynn Howard,Country
347886,Richard Lewis,Unknown
348884,Ray Stevens,Country
349157,Melvins,Pop/Rock
349180,Jimmy Barnes,Pop/Rock
350139,Plain White T's,Pop/Rock
350585,Pirates of the Mississippi,Country
350840,Jimmy Buffett,Pop/Rock
350892,Jimmy Cobb,Jazz
351227,Richard Marx,Pop/Rock
351733,Nine Inch Nails,Pop/Rock
351842,Jimmy Castor,R&B;
351908,Nine Pound Hammer,Unknown
352164,Kai Winding,Jazz
352171,Richie Spice,Reggae
352248,Niney the Observer,Unknown
352294,Pixinguinha,Latin
352524,Jimmy Dawkins,Blues
352575,Men at Large,R&B;
352770,Planet P Project,Pop/Rock
352992,Jimmy Dean,Unknown
352999,K.T. Oslin,Country
353145,Roy Rogers,Country
353211,Richard Smallwood,Unknown
354105,Jimi Hendrix,Pop/Rock
354158,Kaleidoscope,Pop/Rock
354189,Los Panchos,Latin
354609,Kajagoogoo,Pop/Rock
354631,Men of Standard,Religious
354722,Rick Astley,Pop/Rock
354733,Los Lobos,Pop/Rock
354883,Poe,Pop/Rock
355052,Rick Braun,Jazz
355142,Nirvana,Pop/Rock
355208,Porno for Pyros,Pop/Rock
355412,Placebo,Pop/Rock
355451,Porter Wagoner,Country
355555,Nitzer Ebb,Pop/Rock
355616,Poison,Pop/Rock
355998,Ruben Studdard,R&B;
356422,Karen Akers,Vocal
357057,Ruby Braff,Jazz
357406,Nirvana,Pop/Rock
358055,Kandi,R&B;
358528,Rick Trevino,Country
358532,Preservation Hall Jazz Band,Jazz
358641,Every Avenue,Pop/Rock
358820,Primal Scream,Pop/Rock
359016,Richard Thompson,Pop/Rock
359026,Ricky Martin,Latin
359062,KMFDM,Pop/Rock
359123,Royal Crown Revue,Pop/Rock
359179,Karla Bonoff,Pop/Rock
359199,Billy Strayhorn,Jazz
359326,Primus,Pop/Rock
359494,Prince Buster,Reggae
359555,Karunesh,New Age
359559,Karyn White,R&B;
359613,Rick Springfield,Pop/Rock
359966,Rickie Lee Jones,Pop/Rock
360948,Rupee,Latin
360956,Jimmy Giuffre,Jazz
361393,Prince,R&B;
361541,Kasabian,Pop/Rock
361973,Kashif,R&B;
362437,Kathy Mattea,Country
362922,Los RelÃ¡mpagos del Norte,Latin
363100,Prong,Pop/Rock
363307,Marta SÃ¡nchez,Latin
363327,Propellerheads,Electronic
364399,Public Image Ltd.,Pop/Rock
364537,Hayley Williams,Unknown
364861,Rudy Ray Moore,Comedy/Spoken
365542,Katrina & the Waves,Pop/Rock
365821,Kano,R&B;
366164,Rick James,R&B;
366407,Nancy Sinatra,Pop/Rock
366681,Paramore,Pop/Rock
366889,Martha Raye,Vocal
367156,Martin Rev,Pop/Rock
367188,Rihanna,Pop/Rock
367231,Martha Wainwright,Pop/Rock
367272,Kavita Krishnamurthy,International
367417,Martha Wash,R&B;
367459,Naked Raygun,Pop/Rock
368112,Martina McBride,Country
368367,Nancy Wilson,Vocal
368451,Nana Mouskouri,Vocal
368578,Puffy AmiYumi,Pop/Rock
369183,Wolf Parade,Pop/Rock
369270,Professor Longhair,Blues
369389,Kay Thompson,Vocal
369955,Kathryn Williams,Pop/Rock
370326,Sara Bareilles,Pop/Rock
370703,Keb' Mo',Blues
371258,Napalm Death,Pop/Rock
371530,Nara LeÃ£o,Latin
371879,Pure Prairie League,Pop/Rock
372201,Martha Munizzi,Unknown
372322,Natalie Merchant,Pop/Rock
372986,Natalie Grant,Religious
373592,Nate Dogg,R&B;
374126,Natalie Imbruglia,Pop/Rock
375101,Philip Wesley,New Age
375945,Psychic TV,Pop/Rock
376150,Kiri Te Kanawa,Unknown
376204,Mary J. Blige,R&B;
376422,Queens of the Stone Age,Pop/Rock
376608,The Marvelettes,R&B;
376739,Koko Taylor,Blues
376793,Brandi Carlile,Pop/Rock
376888,Nappy Brown,Blues
377035,Mass Production,R&B;
377060,Nat Adderley,Jazz
377581,Mary Margaret O'Hara,Pop/Rock
377891,Nazareth,Pop/Rock
377908,NRBQ,Pop/Rock
378041,Marty Stuart,Country
378288,Massive Attack,Electronic
378624,Quincy Jones,Jazz
379125,Neil Young,Pop/Rock
380235,Rebirth Brass Band,R&B;
380259,Dalva de Oliveira,Latin
380651,Metric,Pop/Rock
380704,Red Foley,Country
380737,mewithoutYou,Pop/Rock
381371,Neko Case,Pop/Rock
382565,Mastodon,Pop/Rock
382630,Chiodos,Pop/Rock
382671,Red Rat,Reggae
382734,Matt Monro,Vocal
383056,The Click Five,Pop/Rock
383853,Neal McCoy,Country
383889,Matchbox Twenty,Pop/Rock
384675,Mary Wells,R&B;
384920,R. Stevie Moore,Pop/Rock
385180,Masters of Reality,Pop/Rock
385393,North Mississippi Allstars,Pop/Rock
385611,Redd Kross,Pop/Rock
385766,Rachelle Ferrell,Vocal
385797,Matt Nathanson,Pop/Rock
385879,Radney Foster,Country
386253,Negative Approach,Pop/Rock
386560,Regina Spektor,Pop/Rock
387095,Reel Big Fish,Pop/Rock
387097,El Michels Affair,R&B;
387219,Norma Jean,Pop/Rock
387352,Norman Blake,Country
387530,Matthew Sweet,Pop/Rock
387720,Michael Bolton,Pop/Rock
387815,Neu!,Electronic
388167,Norman Brown,Jazz
388198,Neurosis,Pop/Rock
388773,M.I.A.,Electronic
388972,Material Issue,Pop/Rock
389213,R.L. Burnside,Blues
389378,Mason Jennings,Pop/Rock
389979,Ralph Stanley,Country
390185,Aly & AJ,Pop/Rock
390390,Ohio Players,R&B;
390477,New Kids on the Block,Pop/Rock
390532,Oingo Boingo,Pop/Rock
390743,OK Go,Pop/Rock
391003,Norman Greenbaum,Pop/Rock
391151,Railroad Earth,Pop/Rock
391177,Next,R&B;
391285,Michael Card,Religious
391398,Ramblin' Jack Elliott,Folk
391519,New Grass Revival,Country
391586,James Blunt,Pop/Rock
391933,Rainbow,Pop/Rock
392299,Michael Franks,Vocal
392553,Ram Jam,Pop/Rock
392856,Be Your Own Pet,Pop/Rock
392925,Zac Brown,Country
393031,Ohio Express,Pop/Rock
393257,Newsboys,Religious
393345,Oasis,Pop/Rock
393789,Restless Heart,Country
394013,Ryan Leslie,R&B;
394325,Esperanza Spalding,Jazz
394449,Michael Hurley,Folk
394806,Randy Newman,Pop/Rock
395187,Nena,Pop/Rock
395633,Nick Heyward,Pop/Rock
395819,Maxine Sullivan,Vocal
396154,Maxine Brown,R&B;
396372,Max Roach,Jazz
396676,Randy Travis,Country
397042,Maynard Ferguson,Jazz
397156,Randy Scruggs,Country
397412,The McGuire Sisters,Unknown
397794,The Go! Team,Pop/Rock
397876,Mavis Staples,R&B;
397880,Nick Cave,Pop/Rock
398020,Michelle Williams,Religious
398259,New Riders of the Purple Sage,Pop/Rock
398615,Oliver Nelson,Jazz
398653,Rhapsody,Unknown
398892,Michael Ruff,Pop/Rock
398909,Randy Waldman,Jazz
399249,Michael White,Jazz
399361,Crazy Frog,Pop/Rock
399437,Odyssey,R&B;
399659,The Mavericks,Country
399733,Nickel Creek,Country
400279,Randy Rhoads,Pop/Rock
400717,Opeth,Pop/Rock
400815,Nerf Herder,Pop/Rock
401066,Michel Legrand,Jazz
401114,Maze,R&B;
401166,Raven,Pop/Rock
401287,Mazzy Star,Pop/Rock
402117,Mclusky,Pop/Rock
402249,Raphael Saadiq,R&B;
402351,Meshell Ndegeocello,R&B;
402872,The Meters,R&B;
403120,The Mills Brothers,Vocal
403184,The Osmonds,Pop/Rock
403454,Mecano,Latin
403784,Lecrae,Religious
404136,Ratatat,Pop/Rock
404345,The Monks,Pop/Rock
404434,The Moody Blues,Pop/Rock
404463,Ravi Shankar,International
404529,Mike Birbiglia,Comedy/Spoken
404734,Me First and the Gimme Gimmes,Pop/Rock
405113,Ray Anthony,Jazz
405142,Ray J,R&B;
405494,The Motors,Pop/Rock
405522,The Mothers of Invention,Pop/Rock
405732,The Microphones,Pop/Rock
405903,Midnight Oil,Pop/Rock
406294,Megadeth,Pop/Rock
406575,The Outsiders,Pop/Rock
406583,"Medeski, Martin & Wood",Jazz
406589,Medicine,Pop/Rock
406657,Meredith Brooks,Pop/Rock
406733,Meredith Monk,Avant-Garde
406898,The Monotones,R&B;
407101,Nicolette Larson,Pop/Rock
407300,Mel Tillis,Country
407331,Meli'sa Morgan,R&B;
407942,Medwyn Goodall,New Age
407986,Melissa Manchester,Pop/Rock
408500,Ready for the World,R&B;
408531,Ray Nance,Jazz
408696,Mercury Rev,Pop/Rock
409337,Orquesta AragÃ³n,Latin
409670,Melanie,Pop/Rock
409756,Reagan Youth,Unknown
409954,Ray Price,Country
409968,Reba McEntire,Country
409985,The Peasall Sisters,Country
410219,Merle Haggard,Country
411487,The RH Factor,Jazz
411745,The Radiators,Pop/Rock
411761,Nina Simone,Vocal
411830,Nile Rodgers,R&B;
412134,The Pioneers,Reggae
412393,Melanie C,Pop/Rock
412710,Milli Vanilli,Pop/Rock
412715,Ralfi Pagan,Latin
413405,Mike Stern,Jazz
413524,The Police,Pop/Rock
413683,Otis Taylor,Blues
413853,The Expendables,Pop/Rock
414016,Nina Hagen,Pop/Rock
414251,Otis Redding,R&B;
414291,Ray Wylie Hubbard,Country
414506,Milly Quezada,Latin
414745,Nils Lofgren,Pop/Rock
414889,The Presidents of the United States of America,Pop/Rock
415239,The Primitives,Pop/Rock
416785,Nino Rota,Stage & Screen
417607,The Red Krayola,Pop/Rock
418519,Mingus Big Band,Jazz
418662,The Psychedelic Furs,Pop/Rock
418740,Sex Pistols,Pop/Rock
418955,The Shangri-Las,Pop/Rock
418981,The Shirelles,R&B;
419102,The Shins,Pop/Rock
419197,Marconi Union,Electronic
420133,Ministry,Pop/Rock
420504,Overkill,Pop/Rock
420539,The Residents,Pop/Rock
421122,Memphis Slim,Blues
421315,The Rezillos,Pop/Rock
422405,The Replacements,Pop/Rock
422658,The Six Parts Seven,Pop/Rock
422891,Nivea,R&B;
422947,Minor Threat,Pop/Rock
423095,The Skyliners,R&B;
423267,Small Faces,Pop/Rock
423305,Mission of Burma,Pop/Rock
423467,Mista,R&B;
423829,Miles Davis,Jazz
424117,The Rippingtons,Jazz
424244,Ozzy Osbourne,Pop/Rock
424292,John Lewis,Jazz
424296,The Righteous Brothers,Pop/Rock
424302,Miles Davis Quintet,Jazz
424928,The Robins,R&B;
425105,The Skatalites,Reggae
426564,Ozomatli,Pop/Rock
428329,Matt Costa,Pop/Rock
428717,The Sonics,Pop/Rock
428725,2 Brothers on the 4th Floor,Pop/Rock
431669,Nobuo Uematsu,Unknown
443997,Sylvia Telles,Latin
444140,The Naked Brothers Band,Pop/Rock
446509,Metallica,Pop/Rock
447241,The King Khan & BBQ Show,Pop/Rock
448144,Reckless Kelly,Pop/Rock
448152,Methods of Mayhem,Pop/Rock
448207,Donna Lewis,Pop/Rock
449578,Miami Sound Machine,Pop/Rock
450398,Noisia,Unknown
450700,Noel Redding,Pop/Rock
450786,Messiah,Electronic
450883,CSS,Pop/Rock
450991,The Weepies,Pop/Rock
451183,Michael Chapman,Folk
451296,Red House Painters,Pop/Rock
451398,The Kooks,Pop/Rock
453009,Mest,Pop/Rock
453041,Meshuggah,Pop/Rock
453908,Red Simpson,Country
454240,Red Sovine,Country
456896,Michael Crawford,Stage & Screen
457692,Off Broadway,Pop/Rock
457807,O.V. Wright,R&B;
458887,Michael English,Unknown
459027,Noro Morales,Latin
459616,Michael McDonald,Pop/Rock
459860,Editors,Pop/Rock
460389,Okay Temiz,Unknown
460390,Okkervil River,Pop/Rock
460553,Belanova,Latin
461391,Nuclear Assault,Pop/Rock
461698,Old 97's,Pop/Rock
461737,Old & In the Way,Country
462110,The Reverend Horton Heat,Pop/Rock
463435,Michael Nesmith,Pop/Rock
463527,Return to Forever,Jazz
463663,Nuyorican Soul,Electronic
464348,Old Crow Medicine Show,Pop/Rock
465387,Michael Gira,Unknown
465562,Obituary,Pop/Rock
466442,Olga TaÃ±Ã³n,Latin
466759,Michael W. Smith,Religious
467203,Michael Jackson,R&B;
467382,Michael Penn,Pop/Rock
467444,Of Montreal,Pop/Rock
467749,Peggy Lee,Avant-Garde
467853,Mick Ronson,Pop/Rock
468218,Reuben Wilson,Unknown
468632,Ricardo Montaner,Latin
468911,Rey Ruiz,Latin
468938,Omarion,R&B;
469286,The Music Machine,Pop/Rock
469519,Ashley Tisdale,Pop/Rock
470588,Mick Taylor,Pop/Rock
471156,Mickey Gilley,Country
471355,Operation Ivy,Pop/Rock
471645,Klaxons,Pop/Rock
472102,Taylor Swift,Pop/Rock
472735,Rhonda Vincent,Country
472925,The Offspring,Pop/Rock
473554,Olivia Newton-John,Pop/Rock
473652,Michel Berger,Pop/Rock
473909,The Matches,Pop/Rock
474150,The National,Pop/Rock
474482,Minutemen,Pop/Rock
474648,The Melodians,Reggae
475010,The Moldy Peaches,Pop/Rock
475209,The Strangeloves,Unknown
475334,The Suicide Machines,Pop/Rock
475362,Arthur Russell,Avant-Garde
475431,Stray Cats,Pop/Rock
475511,The Subdudes,Pop/Rock
475650,The Outfield,Pop/Rock
475932,The Only Ones,Pop/Rock
475980,The Monochrome Set,Pop/Rock
476248,The Mooney Suzuki,Pop/Rock
476282,A Skylit Drive,Pop/Rock
476356,The Modernaires,Vocal
476414,The System,Unknown
476425,Mika,Pop/Rock
476541,Corbin Bleu,Pop/Rock
476558,Madina Lake,Pop/Rock
476599,Collie Buddz,Reggae
476645,The Maytals,Reggae
476744,3LW,Pop/Rock
477001,Texas Tornados,Pop/Rock
477116,Moby,Electronic
477377,The Memphis Horns,R&B;
477523,Mighty Sparrow,International
477793,The String Cheese Incident,Pop/Rock
477875,The Supremes,R&B;
477954,Moe Bandy,Country
478173,Marsha Ambrosius,R&B;
478246,The Tymes,R&B;
478426,Orange Juice,Pop/Rock
478603,The Monkees,Pop/Rock
479028,Anita O'Day,Vocal
479113,The Nerves,Pop/Rock
479149,A Perfect Circle,Pop/Rock
479204,Anita Ward,R&B;
479350,The Toasters,Pop/Rock
479548,The Upsetters,Reggae
479582,The Moonglows,R&B;
479772,The Motels,Pop/Rock
480086,Modest Mouse,Pop/Rock
480099,Modjo,Unknown
480108,a-ha,Pop/Rock
480472,Anita Bryant,Vocal
480549,Dance Gavin Dance,Pop/Rock
480830,The Mountain Goats,Pop/Rock
480956,Midtown,Pop/Rock
480984,Off with Their Heads,Pop/Rock
481057,Orchestral Manoeuvres in the Dark,Pop/Rock
481354,Orbital,Electronic
481461,Orleans,Pop/Rock
481827,The Tractors,Country
482334,The Specials,Pop/Rock
482572,The West Coast Pop Art Experimental Band,Pop/Rock
482600,The Spencer Davis Group,Pop/Rock
482677,The Lemonheads,Pop/Rock
482787,The Whispers,R&B;
483334,The Pied Pipers,Vocal
483473,The Pietasters,Pop/Rock
483563,The Verve Pipe,Pop/Rock
483587,The Move,Pop/Rock
483716,The Vapors,Pop/Rock
483848,The Vibrators,Pop/Rock
484145,The Partridge Family,Pop/Rock
484396,Ornette Coleman,Jazz
484607,Millencolin,Pop/Rock
484880,Sugarland,Country
484890,The Witnesses,Pop/Rock
485118,Mike Shinoda,Pop/Rock
485135,311,Pop/Rock
485191,The Pastels,Pop/Rock
485204,Ingrid Michaelson,Pop/Rock
485365,Thirty Seconds to Mars,Pop/Rock
485525,The Starting Line,Pop/Rock
485689,MoKenStef,R&B;
485791,Wipers,Pop/Rock
485991,Mike Laure,Latin
486047,Sublime,Pop/Rock
486115,The Rockin' Berries,Pop/Rock
486305,Junior Parker,Blues
486395,The Ocean Blue,Pop/Rock
486645,The Plimsouls,Pop/Rock
486775,Otis Spann,Blues
487012,The Wailers,Pop/Rock
487038,The Rapture,Electronic
487186,Suicide,Pop/Rock
487219,The Wonder Stuff,Unknown
487271,Mike Seeger,Folk
487357,Anthony B,Reggae
487534,Molotov,Latin
487535,Abbey Lincoln,Vocal
487614,Moloko,Electronic
487663,The Pop Group,Pop/Rock
488378,Os Mutantes,International
488394,The Cave Singers,Pop/Rock
488859,Millie Jackson,R&B;
488921,Oscar Lopez,Latin
489207,Annette Peacock,Jazz
489209,The dB's,Pop/Rock
489303,The Yardbirds,Pop/Rock
489316,Oscar Peterson,Jazz
489435,The Walkmen,Pop/Rock
489520,Mike Oldfield,New Age
489606,Millie Small,Reggae
489676,The Pretty Things,Pop/Rock
489845,Milt Jackson,Jazz
489876,The Pogues,Pop/Rock
489999,The Raincoats,Pop/Rock
490004,Ramones,Pop/Rock
490141,The Weirdos,Pop/Rock
490416,Thelonious Monk,Jazz
490549,Anne Murray,Country
490554,The Posies,Pop/Rock
490620,The Real Kids,Pop/Rock
490738,Monica,R&B;
490763,The Ravens,Vocal
490769,Sunnyland Slim,Blues
490805,The Royal Guardsmen,Pop/Rock
490852,Our Lady Peace,Pop/Rock
490860,Three Days Grace,Pop/Rock
490952,Anthrax,Pop/Rock
491174,Suffocation,Pop/Rock
491220,The Ronettes,Pop/Rock
491565,The Power Station,Pop/Rock
491786,Thelonious Monk Quartet,Jazz
491802,The Records,Pop/Rock
491996,A.C. Reed,Blues
492037,The Proclaimers,Pop/Rock
492162,The Prodigy,Electronic
492275,The Runaways,Pop/Rock
492331,Pretenders,Pop/Rock
492466,Montrose,Pop/Rock
492521,Mina,Pop/Rock
492663,Mon Rivera,Latin
492670,Monty Python,Comedy/Spoken
493122,The Rascals,Pop/Rock
493327,They Might Be Giants,Pop/Rock
493412,Oumou Sangare,International
493848,Aphex Twin,Electronic
494016,The Samples,Pop/Rock
494038,Thrice,Pop/Rock
494355,Mike Ratledge,Unknown
494474,Third World,Reggae
494537,Milt Hinton,Jazz
494746,Another Bad Creation,R&B;
494774,Anouk,Pop/Rock
495288,The Rentals,Pop/Rock
495338,Ace of Base,Pop/Rock
495455,Monster Magnet,Pop/Rock
495547,Mindless Self Indulgence,Pop/Rock
495702,The Salsoul Orchestra,R&B;
495784,Keely Smith,Vocal
495861,Mindy McCready,Country
496097,Miriam Makeba,International
496370,The Shamen,Electronic
496405,The Shadows,Pop/Rock
496487,Adam Ant,Pop/Rock
496525,Moondog,Avant-Garde
497132,Milton Nascimento,Latin
497236,Adina Howard,R&B;
497277,Adema,Pop/Rock
497760,Mink DeVille,Pop/Rock
498241,Minus the Bear,Pop/Rock
498484,The Rembrandts,Pop/Rock
498691,The Slits,Pop/Rock
498961,'Til Tuesday,Pop/Rock
498987,SWV,R&B;
499683,Miroslav Vitous,Jazz
499745,Mirwais,Electronic
499780,Adriana Calcanhotto,Latin
500298,Morgan Heritage,Reggae
500612,Adam Sandler,Comedy/Spoken
500664,The Seeds,Pop/Rock
500889,Minnie Riperton,R&B;
500992,MÃ¶tley CrÃ¼e,Pop/Rock
501081,"10,000 Maniacs",Pop/Rock
501407,MotÃ¶rhead,Pop/Rock
501436,Morgana King,Unknown
501537,12 Stones,Pop/Rock
501692,1910 Fruitgum Company,Pop/Rock
501802,The Soft Boys,Pop/Rock
501860,Against Me!,Pop/Rock
502163,10cc,Pop/Rock
502198,Luke Bryan,Country
502199,Art Farmer,Jazz
502269,Mother Love Bone,Pop/Rock
502351,The Silhouettes,R&B;
502371,Missy Elliott,R&B;
502398,Archie Bell & the Drells,R&B;
502774,The Rivieras,Pop/Rock
502806,The Rivingtons,R&B;
502854,Wim Mertens,Unknown
502978,Oysterhead,Pop/Rock
502989,Armin van Buuren,Electronic
503242,Miranda Lambert,Country
503247,Miri Ben-Ari,R&B;
503279,Archie Shepp,Jazz
503283,Miracle Legion,Pop/Rock
503460,Adele,Pop/Rock
503602,The Sea and Cake,Pop/Rock
503668,The Miracles,R&B;
503913,Mountain,Pop/Rock
504169,Al Cohn,Jazz
504276,The Selecter,Pop/Rock
504815,Art Garfunkel,Pop/Rock
504928,The 13th Floor Elevators,Pop/Rock
505047,Art Pepper,Jazz
505154,Art Taylor,Unknown
505532,Tim Hardin,Pop/Rock
506513,Mr. Bungle,Pop/Rock
507558,Tito Nieves,Latin
507955,The Sounds,Pop/Rock
507975,Al Hirt,Jazz
508391,Mtume,R&B;
508443,Air Supply,Pop/Rock
509156,Mudvayne,Pop/Rock
509223,Mudhoney,Pop/Rock
509356,Atlantic Starr,R&B;
509367,Al Martino,Vocal
509524,Al Kooper,Pop/Rock
510805,Toby Keith,Country
510885,TobyMac,Religious
510953,As I Lay Dying,Pop/Rock
511029,Artie Shaw,Jazz
511041,Aterciopelados,Latin
511257,The Soup Dragons,Pop/Rock
511773,Les Brown,Jazz
513813,Flight of the Conchords,Comedy/Spoken
514563,Muse,Pop/Rock
515156,Tom Russell,Folk
515251,Murphy's Law,Pop/Rock
515600,Thelma Houston,R&B;
515628,Tom T. Hall,Country
515641,Alcatrazz,Pop/Rock
515750,Albertina Walker,Religious
515790,Alex Bugnon,Jazz
516202,Brian Hyland,Pop/Rock
516706,Tommy Collins,Country
516929,*NSYNC,Pop/Rock
517074,Brian McKnight,R&B;
517264,Tom Rush,Folk
517607,Brand New,Pop/Rock
517796,Brian Poole & the Tremeloes,Pop/Rock
518252,Baby Rasta & Gringo,Latin
518313,Todd Terry,Electronic
518937,Mr. Scruff,Electronic
519637,Brian Setzer,Pop/Rock
519715,Tommy Flanagan,Jazz
519954,Brian Tyler,Stage & Screen
520033,The Boomtown Rats,Pop/Rock
520215,Cactus,Pop/Rock
520545,My Chemical Romance,Pop/Rock
520583,My Morning Jacket,Pop/Rock
520975,Tommy James & the Shondells,Pop/Rock
521564,Brian Culbertson,Jazz
521674,The Brecker Brothers,Jazz
521704,Yoko Ono,Pop/Rock
521851,MxPx,Pop/Rock
522377,Sting,Pop/Rock
522430,Camila,Latin
522768,Brooks & Dunn,Country
523661,Stonewall Jackson,Country
524050,Bryan Ferry,Pop/Rock
524239,Brook Benton,R&B;
524522,Joan Osborne,Pop/Rock
524581,Lotus,Unknown
524634,The Bucketheads,Electronic
527024,Bruce Dickinson,Pop/Rock
527267,Built to Spill,Pop/Rock
527379,Bukka White,Blues
528221,Dave Van Ronk,Folk
528243,Mystery Jets,Pop/Rock
528895,Vasco Rossi,Pop/Rock
529050,Girls Aloud,Pop/Rock
530569,Hariprasad Chaurasia,Unknown
530745,Bruce Springsteen,Pop/Rock
531653,The Raconteurs,Pop/Rock
531986,David Bowie,Pop/Rock
532487,David Cassidy,Pop/Rock
532610,Chrisette Michele,R&B;
532957,Cab Calloway,Jazz
533042,Cabas,Latin
533117,George Clinton,R&B;
533503,Flyleaf,Pop/Rock
533551,Buckcherry,Pop/Rock
